PlotNumber Species Cover
0114622 CAREDEW-6 0.100000001490116
0114622 EURHORE-9 5
0114623 GAULSHA-3 2
0114623 VACCPAR-4 3
0114623 RHIZGLB-9 15
0114623 HYLOSPL-9 25
0114623 TSUGHET-1 41
0114623 POLYMUN-5 0.5
0114623 THUJPLI-1 2
0114623 BLECSPI-5 2
0114623 PICESIT-1 35
0114623 VACCOVL-4 0.5
0114623 GALITRF-7 0.200000002980232
0114623 RHYTLOR-9 15
0114623 EURHORE-9 35
0114624 LONIINV-4 10
0114624 THALOCC-7 0.200000002980232
0114624 PINUCON2-1 2
0114624 MELALIN-7 0.5
0114624 POPUTRE-2 0.5
0114624 PYROASA-7 0.200000002980232
0114624 ORYZASP-6 1
0114624 GERABIC-7 1
0114624 ROSAACI-4 0.5
0114624 CLINUNI-7 0.200000002980232
0114624 PLEUSCH-9 5
0114624 TRISETU-6 0.5
0114624 PICEENE-1 20
0114624 CLADONI-11 3
0114624 FRAGVIR-7 1
0114624 PELTAPH-11 0.5
0114624 SYMPCII-7 0.200000002980232
0114624 ACHIMIL-7 0.200000002980232
0114624 LINNBOR-12 1
0114624 VACCCAE-12 2
0114625 THALOCC-7 0.200000002980232
0114625 PINUCON2-1 25
0114625 PYROASA-7 0.300000011920929
0114625 SALIX-0 0.5
0114625 MITENUD-7 1
0114625 BRACHYT-9 0.5
0114625 FRAGVIR-7 1
0114625 ACHIMIL-7 0.200000002980232
0114625 LONIINV-4 5
0114625 POPUTRE-2 1.5
0114625 PLEUSCH-9 1
0114625 MNIUM-9 0.200000002980232
0114625 CALACAN-6 1
0114625 MELALIN-7 0.5
0114625 TRISSPI-6 1
0114625 LATHNEV-7 2
0114625 LINNBOR-12 1
0114625 ROSAACI-4 0.5
0114626 ARNICOR-7 0.5
0114626 MAIARAC-7 2
0114626 MAIASTE-7 0.200000002980232
0114626 LATHNEV-7 5
0114626 THALOCC-7 1
0114626 SYMPALB-4 5
0114626 EURYCON-7 2
0114626 CALACAN-6 5
0114626 HERAMAX-7 1
0114626 POPUTRE-2 10
0114626 SALISCO-2 10
0114627 SALISCO-2 12
0114627 LONIINV-4 70
0114627 PICEENE-1 1
0114627 POPUTRE-2 7
0114627 HERAMAX-7 2
0114627 LATHNEV-7 1
0114627 ARNICOR-7 2
0114628 SALISCO-2 1
0114628 SYMPCII-7 1
0114628 SYMPALB-4 10
0114628 GERABIC-7 1
0114628 POPUTRE-2 5
0114628 LATHNEV-7 1
0114628 ARNICOR-7 1
0114628 TRISSPI-6 0.200000002980232
0114628 CALACAN-6 1
0114628 THALOCC-7 0.5
0114628 HERAMAX-7 0.5
0114628 ROSAACI-4 70
0114629 CAMPLAS-7 0.200000002980232
0114629 CLADONI-11 0.200000002980232
0114629 DIPHALP-5 8
0114629 PHYLGLA-12 10
0114629 CASSTET-12 3
0114629 ANTELAN-7 25
0114629 HIERGRA-7 0.5
0114629 VACCCAE-12 1
0114629 FESTBRA-6 0.100000001490116
0114629 ANTEALP-7 0.100000001490116
0114629 LUZUPAR-6 0.5
0114629 ERIGPER-7 3
0114629 TRISSPI-6 0.200000002980232
0114629 PHLEALP-6 0.200000002980232
0114629 CLADRAN-11 0.5
0114629 CASSMER-12 4
0114629 SOLOCRO-11 0.100000001490116
0114629 LOPHOZI-10 0.100000001490116
0114629 SENETRI-7 0.200000002980232
0114629 CETRISL-11 1
0114629 SIBBPRO-12 0.5
0114629 ARTENOR-7 8
0114629 ARNILAT-7 0.200000002980232
0114629 DICRPAI-9 1
0114629 LUZUSPI-6 0.100000001490116
0114629 STERALP-11 15
0114634 RIBELAC-4 0.100000001490116
0114634 CORNCAN-7 8
0114634 HYLOSPL-9 5
0114634 TSUGHET-1 1.20000004768372
0114634 MAIARAC-7 0.100000001490116
0114634 SORBSCO-4 0.200000002980232
0114634 PTILCRI-9 25
0114634 ABIELAS-1 18
0114634 MENZFER-4 0.5
0114634 ARNICOR-7 0.200000002980232
0114634 PICEENG-1 3
0114634 VACCMEM-4 20
0114634 PLEUSCH-9 50
0114634 VERAVIR-7 0.200000002980232
0114634 PINUCON2-1 10
0114634 AMELALN-4 0.100000001490116
0114634 CLINUNI-7 2
0114634 SHEPCAN-4 2
0114634 RUBUPAR-4 0.200000002980232
0114634 VACCOVL-4 0.100000001490116
0114634 GEOCLIV-7 0.100000001490116
0114634 LINNBOR-12 1
0114634 VIBUEDU-4 0.200000002980232
0114634 SORBSIT-4 0.100000001490116
0114634 ORTHSEC-7 0.100000001490116
0114634 RUBUPED-7 5
0114634 STREAMP-7 0.100000001490116
0114634 PELTAPH-11 0.200000002980232
0114634 LONIINV-4 0.100000001490116
0114635 ACTARUB-7 0.100000001490116
0114635 CORNCAN-7 15
0114635 LYCOANN-5 3
0114635 TRISCAN-6 0.100000001490116
0114635 STRELAN-7 0.100000001490116
0114635 LATHNEV-7 0.5
0114635 GEOCLIV-7 0.100000001490116
0114635 HYLOSPL-9 20
0114635 RUBUPED-7 15
0114635 MAIASTE-7 0.200000002980232
0114635 HERAMAX-7 0.100000001490116
0114635 ARNICOR-7 0.5
0114635 ORTHSEC-7 1
0114635 RIBELAC-4 0.5
0114635 STREAMP-7 0.5
0114635 PETAFRI-7 0.100000001490116
0114635 RHYTTRI-9 3
0114635 CLINUNI-7 1
0114635 PYROASA-7 2
0114635 POLYALI-9 0.200000002980232
0114635 PELTAPH-11 0.200000002980232
0114635 VIBUEDU-4 0.5
0114635 LONIINV-4 0.200000002980232
0114635 RUBUPUB-7 0.200000002980232
0114635 PICEENG-1 6
0114635 VACCCAE-12 0.5
0114635 AMELALN-4 0.100000001490116
0114635 PINUCON2-1 3
0114635 PTILCRI-9 25
0114635 VACCMEM-4 2
0114635 PLEUSCH-9 42
0114635 TIARTRI-7 1
0114635 GYMNDRY-5 5
0114635 ABIELAS-1 33
0114636 ABIELAS-1 25
0114636 ALNUVIR-4 4
0114636 PLEUSCH-9 70
0114636 PTILCRI-9 15
0114636 CHIMUMB-12 0.5
0114636 RIBELAC-4 0.100000001490116
0114636 AMELALN-4 0.100000001490116
0114636 VACCMEM-4 5
0114636 PELTAPH-11 0.100000001490116
0114636 HYLOSPL-9 5
0114636 RUBUPAR-4 0.200000002980232
0114636 PYROCHL-7 0.5
0114636 MONEUNI-7 0.200000002980232
0114636 CORNCAN-7 8
0114636 SORBSCO-4 0.200000002980232
0114636 PAXIMYR-3 0.5
0114636 PYROASA-7 0.5
0114636 PINUCON2-1 20
0114636 ARNICOR-7 0.200000002980232
0114636 CLINUNI-7 0.100000001490116
0114636 RUBUPED-7 8
0114636 MAIARAC-7 0.100000001490116
0114636 LINNBOR-12 3
0114636 PICEENG-1 3
0114636 ORTHSEC-7 1
0114637 ORYZASP-6 0.100000001490116
0114637 AMELALN-4 0.5
0114637 DIPHCOM-5 1
0114637 NEPHARC-11 0.5
0114637 PAXIMYR-3 0.100000001490116
0114637 CLADMIT-11 3
0114637 DICRSCO-9 0.200000002980232
0114637 SORBSCO-4 0.200000002980232
0114637 STERPAS-11 0.200000002980232
0114637 PYROCHL-7 0.200000002980232
0114637 ABIELAS-1 3.5
0114637 ARCTUVA-12 8
0114637 ARNICOR-7 0.200000002980232
0114637 PLEUSCH-9 87
0114637 PICEENG-1 3.20000004768372
0114637 CLADRAN-11 7
0114637 JUNICOM-3 0.100000001490116
0114637 VACCCAE-12 0.100000001490116
0114637 CORNCAN-7 3
0114637 ROSAACI-4 0.5
0114637 GEOCLIV-7 0.5
0114637 SHEPCAN-4 2
0114637 RUBUPAR-4 0.100000001490116
0114637 PICEMAR-1 2
0114637 SCHIPUR-6 0.200000002980232
0114637 LINNBOR-12 2
0114637 VACCMEM-4 3
0114637 PINUCON2-1 22
0114637 EMPENIG-12 0.100000001490116
0114637 GALIBOR-7 0.100000001490116
0114637 PELTAPH-11 2
0114638 SALISCO-2 0.5
0114638 DIPHCOM-5 0.100000001490116
0114638 VACCMEM-4 4
0114638 CLADRAN-11 0.5
0114638 TSUGHET-1 3
0114638 ROSAACI-4 0.200000002980232
0114638 PICEENG-1 3
0114638 SHEPCAN-4 4
0114638 PELTAPH-11 1
0114638 VACCCAE-12 2
0114638 AMELALN-4 0.200000002980232
0114638 ARNICOR-7 0.100000001490116
0114638 CLINUNI-7 0.200000002980232
0114638 ABIELAS-1 1
0114638 AULAPAL-9 0.100000001490116
0114638 ARCTUVA-12 1
0114638 EMPENIG-12 0.200000002980232
0114638 LINNBOR-12 1
0114638 PAXIMYR-3 1
0114638 PINUCON2-1 29
0114638 CORNCAN-7 5
0114638 SORBSCO-4 0.200000002980232
0114638 GEOCLIV-7 0.5
0114638 SCHIPUR-6 0.200000002980232
0114638 PYROCHL-7 0.100000001490116
0114638 PLEUSCH-9 94
0114639 PINUCON2-1 25
0114639 ARCTUVA-12 0.200000002980232
0114639 SHEPCAN-4 1
0114639 ROSAACI-4 0.100000001490116
0114639 PICEENG-1 4
0114639 LYCOANN-5 0.200000002980232
0114639 PYROASA-7 0.100000001490116
0114639 CLINUNI-7 0.200000002980232
0114639 VACCMEM-4 3
0114639 VERAVIR-7 0.100000001490116
0114639 RUBUPED-7 5
0114639 DICRFUS-9 0.5
0114639 LINNBOR-12 1
0114639 PLEUSCH-9 55
0114639 MAIARAC-7 0.100000001490116
0114639 ORTHSEC-7 0.5
0114639 ARNICOR-7 0.200000002980232
0114639 ABIELAS-1 20
0114639 PELTAPH-11 0.5
0114639 PAXIMYR-3 0.5
0114639 CORNCAN-7 8
0114639 PYROCHL-7 0.100000001490116
0114639 PTILCRI-9 45
0114640 TRISCAN-6 3
0114640 RUBUPED-7 13
0114640 PLAGINS-9 13
0114640 ROSAACI-4 0.100000001490116
0114640 DICRSCO-9 0.100000001490116
0114640 LONIINV-4 2
0114640 ARNICOR-7 1
0114640 RHYTTRI-9 2
0114640 VACCMEM-4 1
0114640 TIARTRI-7 1
0114640 PTILCRI-9 10
0114640 VIBUEDU-4 1
0114640 GALITRF-7 0.100000001490116
0114640 STREAMP-7 0.200000002980232
0114640 PYROASA-7 0.200000002980232
0114640 PETAFRI-7 0.200000002980232
0114640 GYMNDRY-5 20
0114640 CORNCAN-7 5
0114640 HYLOSPL-9 10
0114640 OSMOBER-7 0.100000001490116
0114640 ABIELAS-1 14
0114640 RIBELAC-4 2
0114640 EQUIARV-5 0.100000001490116
0114640 BRACALB-9 2
0114640 PICEENG-1 11.1000003814697
0114640 ACTARUB-7 0.200000002980232
0114640 MAIASTE-7 8
0114640 LYCOANN-5 0.100000001490116
0114640 ORTHSEC-7 0.100000001490116
0114640 PLEUSCH-9 5
0114652 PARMSUL-11 0.5
0114652 POPUTRE-2 20
0114652 SYMPALB-4 25
0114652 AQUIFOR-7 0.100000001490116
0114652 HYPOOCC-11 0.5
0114652 CORNCAN-7 0.5
0114652 MITENUD-7 1
0114652 GERARIC-7 2
0114652 BRACERY-9 2
0114652 PELTMEM-11 0.5
0114652 RIBELAC-4 1
0114652 ACHIMIL-7 1
0114652 SPIRDOU-4 5
0114652 PICEENE-1 2
0114652 ISOTMYO-9 0.100000001490116
0114652 GALITRF-7 0.100000001490116
0114652 GALIBOR-7 1
0114652 RUBUSPE-4 1
0114652 CORAMAC-8 0.100000001490116
0114652 EURYCON-7 5
0114652 VICIAME-7 0.5
0114652 BRYUCAE-9 1
0114652 MYCOSAN-11 0.100000001490116
0114652 FRAGVIR-7 4
0114652 GEUMMAC-7 2
0114652 ROSAACI-4 1
0114652 BRYOFRE-11 0.5
0114652 LONIINV-4 10
0114652 DICRANU-9 1
0114652 PLAGELL-9 1
0114652 CALACAN-6 10
0114652 HYPOPHY-11 0.5
0114653 BARBBAR-10 0.100000001490116
0114653 POLYSTR-9 1
0114653 ACHNOCC-6 3
0114653 LONIINV-4 6
0114653 AULAPAL-9 65
0114653 PELTAPH-11 2
0114653 MITENUD-7 3
0114653 TARAOFF-7 0.100000001490116
0114653 HYLOSPL-9 1
0114653 PTILCRI-9 3
0114653 HEUCCHL-7 4
0114653 GALIBOR-7 5
0114653 EQUIARV-5 0.100000001490116
0114653 CLADSUF-11 1
0114653 PLEUSCH-9 8
0114653 LINNBOR-12 15
0114653 CALACAN-6 6
0114653 DICRSCO-9 2
0114653 ROSAACI-4 1
0114653 VICIAME-7 0.5
0114653 PINUCON2-1 34
0114653 ACHIMIL-7 1
0114653 PICEENE-1 1
0114653 ORTHSEC-7 0.5
0114653 FRAGVIR-7 3
0114653 SALIX-0 2
0114653 PYROMIN-7 0.5
0114653 RUBUIDA-4 1
0114653 EURYCON-7 3
0114653 RIBELAC-4 0.5
0114654 GALIBOR-7 0.5
0114654 ANTENNA-7 0.5
0114654 ROSAACI-4 3
0114654 GOODOBL-7 0.100000001490116
0114654 GEOCLIV-7 0.5
0114654 AQUIFOR-7 0.100000001490116
0114654 CORNCAN-7 10
0114654 ANEMONE-7 0.100000001490116
0114654 DICRPOL-9 1
0114654 VIOLA-7 0.100000001490116
0114654 LINNBOR-12 1
0114654 SALISCO-2 1
0114654 PTILCRI-9 20
0114654 VICIAME-7 0.100000001490116
0114654 ORTHSEC-7 1
0114654 PYROMIN-7 0.5
0114654 PLEUSCH-9 60
0114654 FRAGVIR-7 0.5
0114654 ACHNOCC-6 7
0114654 EURYCON-7 3
0114654 RIBELAC-4 1
0114654 VACCCAE-12 1
0114654 PELTAPH-11 1
0114654 PYROASA-7 0.5
0114654 PICEENE-1 9
0114654 CLINUNI-7 8
0114654 PETAFRI3-7 1
0114654 HYLOSPL-9 5
0114654 OSMODEP-7 0.5
0114655 CLADECM-11 0.100000001490116
0114655 PARMHYE-11 0
0114655 SPIRAEA-4 5
0114655 PELTAPH-11 12
0114655 CLADCON-11 0.100000001490116
0114655 PARMSUL-11 0
0114655 PELTMAL-11 0.5
0114655 CORNCAN-7 1
0114655 CLADRAN-11 0.5
0114655 BRYOFRE-11 0
0114655 LINNBOR-12 2
0114655 CLINUNI-7 20
0114655 HYPOMET-11 0
0114655 PLATOBT-7 0.100000001490116
0114655 DIPHCOM-5 1
0114655 SHEPCAN-4 5
0114655 PARMAMB-11 0
0114655 PICEENE-1 1
0114655 PLEUSCH-9 80
0114655 CLADSUL-11 0.100000001490116
0114655 SORBSIT-4 1
0114655 CLADCOR1-11 0.100000001490116
0114655 HYPOPHY-11 0
0114655 BRYOFUS-11 0
0114655 LATHNEV-7 3
0114655 VACCCAE-12 5
0114655 ORTHSEC-7 0.100000001490116
0114655 CLADGRA-11 0.100000001490116
0114655 AMELALN-4 2
0114655 DICRSCO-9 5
0114655 ROSAACI-4 4
0114655 VACCMEM-4 10
0114655 CLADCAN-11 0.100000001490116
0114655 PYROMIN-7 0.100000001490116
0114656 CEPHALO-10 0.5
0114656 PRENALA-7 0.5
0114656 AULAPAL-9 0.5
0114656 PLEUSCH-9 2
0114656 RHODGRO-3 8
0114656 PICEENE-1 17
0114656 BETUNAN-4 3
0114656 CALACAN-6 3
0114656 GALITRF-7 0.5
0114656 VIOLA-7 0.5
0114656 LONIINV-4 3
0114656 SPHAANU-9 75
0114656 SPHAFUS-9 10
0114656 MITENUD-7 1
0114656 PYROASA-7 2
0114656 SALISCO-2 40
0114656 SPHACAI-9 10
0114656 PELTAPH-11 1
0114656 CALLCOR-9 0.5
0114656 EQUIARV-5 5
0114656 ROSAACI-4 0.5
0114656 FRAGVIR-7 0.100000001490116
0114656 CAREDIS-6 20
0114657 SYMPCII-7 0.5
0114657 PELTAPH-11 10
0114657 POLYJUN-9 5
0114657 POPUTRE-2 1
0114657 SALIX-0 2
0114657 PICEENE-1 0.5
0114657 PLEUSCH-9 1
0114657 ARCTUVA-12 0.5
0114657 ANTENEG-7 0.5
0114657 CLADONI-11 2
0114657 ACHIMIL-7 0.200000002980232
0114657 FRAGVES-7 2
0114657 PINUCON2-1 30
0114658 ORTHSEC-7 1
0114658 HYLOSPL-9 2
0114658 POLYJUN-9 0.5
0114658 PTILCRI-9 2
0114658 PELTAPH-11 1
0114658 SALIX-0 0.200000002980232
0114658 CLINUNI-7 1
0114658 LINNBOR-12 0.5
0114658 PETAFRI-7 1
0114658 CALARUB-6 1
0114658 LATHNEV-7 0.5
0114658 LONIINV-4 0.5
0114658 PINUCON2-1 7
0114658 SYMPCII-7 0.5
0114658 CORNCAN-7 0.5
0114658 PLEUSCH-9 90
0114658 SHEPCAN-4 2
0114658 ABIELAS-1 1
0114658 SPIRDOU-4 2
0114658 PICEENE-1 22
0114658 VACCCAE-12 0.5
0114658 ROSAACI-4 0.5
0114659 POPUTRE-2 2
0114659 CLADONI-11 0.200000002980232
0114659 ROSAACI-4 0.5
0114659 ORTHSEC-7 0.5
0114659 ACHIMIL-7 0.200000002980232
0114659 SPIRDOU-4 2
0114659 PLEUSCH-9 2
0114659 HIERACI-7 0.200000002980232
0114659 CALARUB-6 30
0114659 PINUCON2-1 40
0114659 POLYJUN-9 0.5
0114659 LINNBOR-12 0.5
0114659 VACCCAE-12 0.200000002980232
0114659 SALIX-0 1
0114660 SALIX-0 0.5
0114660 CALACAN-6 60
0114660 ROSAACI-4 5
0114660 LATHNEV-7 0.5
0114660 ACHIMIL-7 0.200000002980232
0114660 SYMPCII-7 0.5
0114660 ARNICOR-7 0.5
0114660 FRAGVIR-7 0.5
0114660 POPUTRE-2 2
0114660 SPIRDOU-4 25
0114660 PINUCON2-1 30
0114661 CLINUNI-7 0.5
0114661 LINNBOR-12 0.200000002980232
0114661 GALIBOR-7 0.200000002980232
0114661 RUBUPUB-7 0.5
0114661 ABIELAS-1 0.200000002980232
0114661 PLEUSCH-9 1
0114661 RHYTTRI-9 1
0114661 ELYMGLA-6 0.5
0114661 RIBELAC-4 1
0114661 POPUTRE-2 25
0114661 RUBUPAR-4 8
0114661 LATHNEV-7 0.5
0114661 CORNCAN-7 0.5
0114661 ROSAACI-4 0.5
0114661 VIBUEDU-4 8
0114661 CORNSTO-4 10
0114661 PICEENE-1 9
0114661 FRAGVIR-7 0.200000002980232
0114661 ALNUVIR-4 10
0114661 LONIINV-4 5
0114662 ACTARUB-7 0.200000002980232
0114662 STRELAN-7 0.200000002980232
0114662 EURYCON-7 5
0114662 RUBUPUB-7 0.200000002980232
0114662 POPUBAL-2 25
0114662 PICEENE-1 5
0114662 VIBUEDU-4 7
0114662 ARNICOR-7 0.200000002980232
0114662 PETAFRI-7 0.5
0114662 TRISETU-6 0.5
0114662 POPUTRE-2 1
0114662 ARALNUD-7 0.200000002980232
0114662 RUBUPAR-4 10
0114662 MAIARAC-7 0.5
0114662 SYMPALB-4 7
0114662 CORNSTO-4 7
0114662 PLEUSCH-9 0.200000002980232
0114662 GALIBOR-7 0.5
0114662 BRACHYT-9 0.200000002980232
0114662 ROSAACI-4 3
0114662 LATHNEV-7 5
0114662 THALOCC-7 0.5
0114663 ROSAACI-4 3
0114663 FRAGVIR-7 1
0114663 ACHIMIL-7 0.5
0114663 PELTAPH-11 0.200000002980232
0114663 ACTARUB-7 0.5
0114663 RUBUPUB-7 0.5
0114663 PICEENE-1 3
0114663 SYMPCII-7 0.5
0114663 VIOLCAN-7 0.200000002980232
0114663 CLADINA-11 0.100000001490116
0114663 LONIINV-4 3
0114663 THALOCC-7 0.200000002980232
0114663 LINNBOR-12 20
0114663 VIBUEDU-4 0.5
0114663 AMELALN-4 0.5
0114663 SPIRDOU-4 0.5
0114663 RIBELAC-4 0.200000002980232
0114663 PETAFRI-7 0.200000002980232
0114663 PLEUSCH-9 2
0114663 CORNCAN-7 1
0114663 GALITRD-7 0.5
0114663 PYROASA-7 0.200000002980232
0114663 PINUCON2-1 7
0114663 POPUTRE-2 10
0114663 ORTHSEC-7 0.699999988079071
0114664 VIBUEDU-4 1
0114664 CORNCAN-7 0.5
0114664 PLEUSCH-9 2
0114664 CALACAN-6 10
0114664 SPIRDOU-4 0.5
0114664 SYMPALB-4 1
0114664 LINNBOR-12 0.5
0114664 RIBELAC-4 0.200000002980232
0114664 ROSAACI-4 2
0114664 LEUCVUL-7 0.200000002980232
0114664 EURYCON-7 1
0114664 ALNUVIR-4 1
0114664 ARNICOR-7 0.5
0114664 POPUTRE-2 5
0114664 SYMPCII-7 1
0114664 ELYMGLA-6 0.200000002980232
0114664 LONIINV-4 5
0114664 CORNSTO-4 2
0114664 SALISCO-2 1
0114664 FRAGVIR-7 1
0114664 GALIBOR-7 0.200000002980232
0114664 PETAFRI-7 0.200000002980232
0114664 TARAOFF-7 0.200000002980232
0114664 PICEENE-1 5
0114664 HEUCCHL-7 0.200000002980232
0114664 PTILCRI-9 1
0114665 HEUCCHL-7 2
0114665 PICEENE-1 5
0114665 SALISCO-2 2
0114665 POPUTRE-2 10
0114665 FRAGVIR-7 0.5
0114665 ACHIMIL-7 0.5
0114665 LATHNEV-7 2
0114665 SYMPALB-4 3
0114665 RANUNCU-7 0.200000002980232
0114665 ROSAACI-4 10
0114665 PETAFRI-7 0.200000002980232
0114665 SPIRDOU-4 20
0114665 LINNBOR-12 1
0114665 SYMPCII-7 5
0114665 ELYMGLA-6 1
0114665 GALITRD-7 1
0114665 PLEUSCH-9 5
0114665 RUBUPUB-7 0.5
0114665 LONIINV-4 10
0114665 PELTAPH-11 1
0114665 PINUCON2-1 7
0114665 RIBELAC-4 0.5
0114665 VIBUEDU-4 0.5
0114666 PICEENE-1 5
0114666 LINNBOR-12 1
0114666 SYMPCII-7 1
0114666 SYMPALB-4 7
0114666 RHYTTRI-9 1
0114666 CALACAN-6 3
0114666 ANTENEG-7 0.200000002980232
0114666 LATHNEV-7 0.200000002980232
0114666 PLEUSCH-9 35
0114666 FRAGVIR-7 0.5
0114666 SPIRDOU-4 1
0114666 PETAFRI-7 0.200000002980232
0114666 OSMOBER-7 0.100000001490116
0114666 PYROASA-7 0.5
0114666 PTILCRI-9 1
0114666 PELTAPH-11 0.5
0114666 ORYZASP-6 0.200000002980232
0114666 GALITRD-7 0.5
0114666 RUBUPAR-4 0.5
0114666 PINUCON2-1 1
0114666 POPUTRE-2 1
0114666 LONIINV-4 5
0114666 ROSAACI-4 1
0114666 HEUCCHL-7 0.5
0114666 RIBELAC-4 0.5
0114666 POLYJUN-9 0.5
0114666 CORNCAN-7 1
0114666 RUBUPUB-7 0.200000002980232
0114666 TARAOFF-7 0.5
0114667 PYROASA-7 0.200000002980232
0114667 PETAFRI-7 0.200000002980232
0114667 SPIRDOU-4 40
0114667 FRAGVIR-7 1
0114667 GALITRD-7 0.200000002980232
0114667 LONIINV-4 2
0114667 PICEENE-1 5
0114667 CALACAN-6 2
0114667 LATHNEV-7 0.200000002980232
0114667 PLEUSCH-9 10
0114667 SYMPALB-4 1
0114667 SYMPCII-7 0.5
0114667 AMELALN-4 0.5
0114667 RIBELAC-4 0.5
0114667 PINUCON2-1 4
0114667 LINNBOR-12 0.5
0114667 RUBUPUB-7 0.5
0114667 MAIARAC-7 0.200000002980232
0114667 ROSAACI-4 0.5
0114667 CORNCAN-7 0.5
0114667 SYNTRUR-9 0.5
0114667 VICIAME-7 0.100000001490116
0114668 RIBELAC-4 3
0114668 CALACAN-6 0.5
0114668 GALITRD-7 0.5
0114668 ROSAACI-4 7
0114668 PICEENE-1 0.5
0114668 CORNCAN-7 0.5
0114668 FRAGVIR-7 0.5
0114668 PLEUSCH-9 45
0114668 VIBUEDU-4 5
0114668 LINNBOR-12 1
0114668 LATHNEV-7 0.200000002980232
0114668 PYROASA-7 0.5
0114668 SYMPALB-4 5
0114668 ORTHSEC-7 1
0114668 FRAGVES-7 0.5
0114668 LONIINV-4 0.5
0114668 THALOCC-7 0.200000002980232
0114668 EURYCON-7 0.200000002980232
0114668 POPUTRE-2 37
0114668 VACCCAE-12 0.5
0114668 PINUCON2-1 5
0114669 LINNBOR-12 1
0114669 ROSAACI-4 5
0114669 LATHNEV-7 0.200000002980232
0114669 GALITRD-7 0.5
0114669 CORNCAN-7 2
0114669 RUBUPUB-7 0.5
0114669 HEUCCHL-7 0.100000001490116
0114669 SYMPCII-7 0.200000002980232
0114669 ARNICOR-7 0.200000002980232
0114669 PLEUSCH-9 60
0114669 PETAFRI-7 3
0114669 PINUCON2-1 10
0114669 CLINUNI-7 2
0114669 VACCMEM-4 3
0114669 VACCCAE-12 0.5
0114669 SPIRDOU-4 2
0114669 PICEENE-1 8
0114669 LONIINV-4 1
0114669 RUBUPAR-4 1
0114671 SORBSCO-4 5
0114671 STRELAN-7 0.200000002980232
0114671 VIBUEDU-4 2
0114671 BETUPAP-2 3
0114671 POPUTRE-2 1
0114671 POPUBAL-2 12
0114671 ROSAACI-4 3
0114671 LATHNEV-7 0.5
0114671 PINUCON2-1 2
0114671 LINNBOR-12 0.200000002980232
0114671 RUBUIDA-4 1
0114671 CALACAN-6 0.5
0114671 SHEPCAN-4 1
0114672 CALACAN-6 70
0114672 PINUCON2-1 30
0114672 PHLEPRA-6 0.5
0114672 LONIINV-4 0.200000002980232
0114672 LEUCVUL-7 0.5
0114673 HERAMAX-7 1
0114673 ROSAACI-4 10
0114673 POPUBAL-2 20
0114673 RIBELAC-4 0.5
0114673 LATHNEV-7 0.5
0114673 VIBUEDU-4 10
0114673 PTILCRI-9 0.5
0114673 SYMPALB-4 0.5
0114673 LINNBOR-12 0.200000002980232
0114673 LONIINV-4 1
0114673 OSMOBER-7 0.5
0114673 PICEENE-1 15
0114673 PLEUSCH-9 0.5
0114673 RUBUPUB-7 0.5
0114673 EURYCON-7 1
0114673 SHEPCAN-4 1
0114673 CORNCAN-7 0.5
0114674 SHEPCAN-4 0.5
0114674 PLEUSCH-9 1
0114674 BETUPAP-2 1
0114674 POPUTRE-2 7
0114674 ELYMGLA-6 0.5
0114674 SORBSCO-4 1
0114674 MAIARAC-7 0.5
0114674 ALNUVIR-4 3
0114674 CORNSTO-4 2
0114674 PICEENE-1 4
0114674 VIBUEDU-4 2
0114674 POPUBAL-2 5
0114674 GALIBOR-7 0.200000002980232
0114675 ELYMGLA-6 0.200000002980232
0114675 VIBUEDU-4 3
0114675 THALOCC-7 0.200000002980232
0114675 PICEENE-1 16
0114675 EURYCON-7 0.5
0114675 POPUTRE-2 10
0114675 POPUBAL-2 12
0114675 SHEPCAN-4 1
0114675 LATHNEV-7 0.5
0114675 SYMPALB-4 0.5
0114675 STRELAN-7 0.5
0114675 MAIARAC-7 0.5
0114675 LINNBOR-12 0.200000002980232
0114675 CORNSTO-4 5
0114675 PLEUSCH-9 2
0114675 OSMOBER-7 0.200000002980232
0114675 RUBUPAR-4 1
0114675 GALIBOR-7 0.200000002980232
0114676 ARNICOR-7 1
0114676 EURYCON-7 1
0114676 ELYMGLA-6 2
0114676 PINUCON2-1 1
0114676 THALOCC-7 0.5
0114676 STRELAN-7 1
0114676 PLEUSCH-9 0.5
0114676 GALIBOR-7 0.5
0114676 SYMPALB-4 20
0114676 OSMOBER-7 0.5
0114676 ROSAACI-4 30
0114676 POPUTRE-2 35
0114677 PINUCON2-1 30.5
0114677 CLADINA-11 1
0114677 ORYZASP-6 0.5
0114677 CHIMUMB-12 7
0114677 SHEPCAN-4 10
0114677 ROSAACI-4 3
0114677 PLEUSCH-9 95
0114677 VACCCAE-12 1
0114677 SYMPCII-7 0.5
0114678 MAIADIL-7 0.100000001490116
0114678 MENZFER-4 0.100000001490116
0114678 BLECSPI-5 0.100000001490116
0114678 TSUGHET-1 21
0114678 PELTPAC-11 0.100000001490116
0114678 PINUCON-1 20
0114678 RHIZGLB-9 20
0114678 HYLOSPL-9 15
0114678 RHYTLOR-9 5
0114678 SPHAGIR-9 3
0114678 Buckund-10 2
0114678 EURHORE-9 15
0114678 PICESIT-1 5
0114678 VACCPAR-4 0.5
0114678 THUJPLI-1 20
0114678 CLINUNI-7 0.100000001490116
0114679 MONEUNI-7 0.100000001490116
0114679 CAREMER-6 5
0114679 STELCAL-7 0.100000001490116
